article_id,article_title,date,sentence_id,sentence_text
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,3,"Consumers and investors responded positively to the company’s introduction of the Quest 3 VR headset, generative AI chatbots, and updated Ray-Ban smart glasses."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,4,The company reported strong results and has done so in past quarters.
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,5,"In Q3, Meta reported a robust 23% revenue growth, marking its fastest pace in two years, driven by the recovering online ads market.While the company has been having excellent financials and growth, the bears are still finding some loopholes that can drag the stock down."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,6,Let’s delve into the bear and bull case for META.
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,7,"The Bull Case
Meta Platforms’ stock surged 181% in 2023, reaching a $868 billion market cap."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,8,Another 15% jump would propel it to the $1 trillion mark.
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,9,Meta’s revenue increased 12% YoY to $94.8 billion in the first nine months of 2023.
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,10,"If Meta hits $168 billion in 2025 revenue and maintains a five-year average price-to-sales ratio of 7.5, it could reach a $1.26 trillion market cap in three years."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,11,"This potential is driven by the digital ad market’s anticipated growth to $1.26 trillion by 2032, with Meta holding a 23% share based on 2022 estimates."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,12,"Sustaining rapid growth, Meta’s expanding user base, reaching nearly 4 billion monthly active users in Q3, aligns with the digital ad market."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,13,"With AI tools enhancing ad effectiveness, Meta’s potential to surpass $1 trillion valuation is evident, foreshadowing substantial growth."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,14,"The Bear Case
On the bearish side, Meta Platforms currently faces allegations for its ad-free subscription in Europe."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,15,The European Consumer Organisation (BEUC) and 18 affiliates lodged a complaint alleging it violates EU consumer laws.
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,16,"This follows NOYB’s privacy complaint to the Austrian watchdog, equating the service to privacy payment."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,17,"Meta introduced a paid ad-free subscription for Facebook and Instagram, aiming to align with EU regulations on user data choice."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,18,"BEUC accused Meta of violating EU consumer laws through unfair practices, including pressuring users and providing inadequate information, according to BEUC Deputy Director General Ursula Pachl."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,19,"This puts Meta Platforms in a bit of a bad shade, but investors believe this will just affect in the short-term."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,20,"The Verdict
Despite legal challenges, both bullish and bearish arguments exist for Meta Platforms."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,21,"The company faces litigation, yet long-term market cap growth is expected."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,22,The ongoing tug-of-war between bulls and bears adds complexity to this outlook.
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,23,Choose your stance now.
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,24,"If bullish, holding META stock through at least the end of 2023 is recommended."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,25,"While challenges persist, Meta Platforms is expected to endure and sustain robust revenue in the foreseeable future."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,26,"On the date of publication, Chris MacDonald has a LONG position in META."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,27,"The opinions expressed in this article are those of the writer, subject to the InvestorPlace.com Publishing Guidelines."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,28,Chris MacDonald’s love for investing led him to pursue an MBA in Finance and take on a number of management roles in corporate finance and venture capital over the past 15 years.
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,29,"His experience as a financial analyst in the past, coupled with his fervor for finding undervalued growth opportunities, contribute to his conservative, long-term investing perspective."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,30,"More From InvestorPlace
The #1 AI Investment Might Be This Company You’ve Never Heard Of
Musk’s “Project Omega” May Be Set to Mint New Millionaires."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,31,Here’s How to Get In.
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,32,"The Rich Use This Income Secret (NOT Dividends) Far More Than Regular Investors
The post Meta Platforms: The Bull and Bear Case for META Stock appeared first on InvestorPlace."
5,Meta Platforms: The Bull and Bear Case for META Stock,2023-12-03 00:00:00 UTC,33,"The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,1,FacebookFB reported fourth-quarter 2018 earnings of $2.38 per share that beat the Zacks Consensus Estimate by a whopping 21 cents.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,2,"Moreover, revenues of $16.91 billion comfortably surpassed the Zacks Consensus Estimate of $16.40 billion."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,3,Earnings surged 65.1% from the year-ago quarter on revenue growth of 30.4% (33.1% at constant currency).
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,4,"Facebook estimates that more than 2.7 billion people now use its ""Family"" of services, which includes Facebook, WhatsApp, Instagram and Messenger, on a monthly basis."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,5,"Moreover, more than 2 billion people use at least one of its services daily, on average."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,6,"Geographically, Asia-Pacific was the strongest region, with revenues growing 34% year over year, followed by the United States & Canada's 32.5%, and Europe's 27.7%."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,7,Rest of the World's (RoW) revenues increased 23.6%.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,8,"Average Revenue per User (ARPU) growth was strongest in the United States & Canada, up 30.3% year over year, followed by Europe's 23.9% growth."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,9,"RoW and Asia-Pacific grew 13.4% and 16.5%, respectively."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,10,Worldwide ARPU increased 19.3% to $7.37.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,11,Advertising revenues soared 30.2% year over year to $16.64 billion.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,12,"Asia-Pacific and the United States & Canada were the strongest regions, growing 34% and 31.9%, respectively."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,13,"Advertising revenues in the Europe and RoW grew 27.9% and 23.8%, respectively."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,14,"Payments and other fees jumped 42% year over year to $274 million, driven by sales of Oculus Go and launch of Portal."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,15,"Asia-Pacific: Fastest Growing Market
Daily Active Users (DAUs) were 1.523 billion, up 122 million year over year and 28 million sequentially, and represented 66% of MAUs."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,16,"Asia-pacific was Facebook's fastest growing market in the quarter, driven by growth in India, Indonesia and the Philippines."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,17,Asia-Pacific DAUs increased 78 million year over year and 16 million sequentially to 577 million.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,18,"RoW DAUs were 478 million, up 37 million from the year-ago quarter and 8 million sequentially."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,19,DAUs in Europe increased 4 million sequentially to 282 million.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,20,"On a year-over-year basis, the figure increased 5 million."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,21,"U.S. & Canada DAUs were 186 million, up 2 million on a year-over-year basis and 1 million on a sequential basis."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,22,Monthly active users (MAUs) were up 191 million on a year-over-year basis and 49 million sequentially to 2.320 billion.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,23,Asia-Pacific MAUs increased 119 million year over year and 30 million sequentially to 947 million.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,24,"RoW MAUs were 750 million, up 58 million from the year-ago quarter and 14 million sequentially."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,25,"Moreover, MAUs in Europe increased 6 million sequentially to 381 million."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,26,"On a year-over-year basis, the figure increased 11 million."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,27,MAUs in the United States & Canada grew 3 million on a year-over-year basis but remained flat sequentially.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,28,"Facebook, Inc."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,29,"Price, Consensus and EPS Surprise
Facebook, Inc."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,30,"Price, Consensus and EPS Surprise | Facebook, Inc."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,31,"Quote
Security Initiatives Getting More Focus
CEO Mark Zuckerberg stated that Facebook is taking help from experts to decide acceptability of content."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,32,The company is currently in the process of building an independent body that will hear people's appeal over Facebook's content decisions.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,33,"Facebook is also working on making its products and services end-to-end encrypted and ephemeral, so that user information will not be available for long."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,34,"Instagram, Watch & More
Facebook stated that Instagram has more than 500 million daily active users on Stories."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,35,Management expects to introduce ecommerce and shopping on Instagram.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,36,"Notably, more than 90 million small businesses now use Facebook's products."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,37,"Moreover, 400 million people use Watch every month."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,38,"On average, people spend more than 20 minutes on Watch daily."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,39,"Facebook also reiterated its focus on messaging, which is growing rapidly."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,40,The company plans to roll-out payments on WhatsApp in some more countries.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,41,"Further, Facebook is heavily investing in augmented and virtual reality (AR and VR) as well as hardware to foster more community feeling and social interactions."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,42,The launch of hardware products like Portal and Oculus Quest are steps toward that direction.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,43,"Ad Revenue Details
Mobile ad revenues surged 36% year over year to $15.5 billion, contributing 93% to total ad revenues."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,44,"Ad impressions served increased 34%, while average price per ad decreased 2% from the year-ago quarter."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,45,Impressions growth was driven by higher Feed & Stories ads on Instagram and Facebook mobile News Feed.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,46,"However, year-over-year decline in average price per ad reflects unfavorable mix shift toward Stories, which is a low monetized product."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,47,Facebook stated that it has more than 7 million active advertisers across its services.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,48,"Moreover, 2 million advertisers are using Stories to reach customers across the company's family of apps."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,49,"In the reported quarter, Facebook expanded Automatic Placements, which converts feed ads into a format that works for Stories and delivers ads wherever they will get the best results."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,50,Facebook also launched ads in Messenger Stories.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,51,"This means advertisers can now easily buy Stories ads across Facebook, Instagram and Messenger."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,52,The company also stated that Marketplace ads are gaining traction.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,53,Facebook is working on making these ads more relevant.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,54,"In fact, across all its platforms and formats, Facebook is using artificial intelligence (AI) to make ads more relevant and effective."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,55,"In the reported quarter, the company developed new AI ranking models that help people see ads they're more likely to be interested in."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,56,AI is now used to identify and more quickly review ads that might breach Facebook's policies related to fake news and misinformation.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,57,It was effectively used during the U.S. midterm elections.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,58,"Operating Details
In the reported quarter, costs and expenses jumped 61.8% year over year to $9.09 billion."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,59,Marketing & sales expenses jumped 79.5% from the year-ago quarter to $2.47 billion.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,60,Marketing & sales expenses as percentage of revenues increased 400 basis points (bps) on a year-over-year basis to 14.6%.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,61,General & administrative expenses surged 42.3% to $976 million.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,62,General & administrative expenses as percentage of revenues increased 50 bps to 5.8%.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,63,Research & development expenses jumped 46.5% to $2.86 billion.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,64,Research & development expenses as percentage of revenues increased 190 bps to 16.9%.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,65,"Notably, Facebook's employee base surged 42% year over year to 35,587."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,66,"The company ended 2018 with more than 30,000 people working on safety and security, up from 10,000 people a couple of years ago."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,67,Operating income of $7.82 billion grew 6.4% year over year.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,68,"However, operating margin declined from 56.7% to 46.2%."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,69,"Balance Sheet & Cash Flow
As of Dec 31, 2018, cash & cash equivalents and marketable securities were $41.11 billion compared with $41.21 billion as of Sep 30, 2018."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,70,"Capital expenditures were $4.37 billion, driven by investments in data centers, servers, network infrastructure and office buildings."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,71,Free cash flow was $3.32 billion compared with $5.41 billion in the year-ago quarter.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,72,Facebook bought back almost $3.5 billion of its Class A common stock in the reported quarter.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,73,"In December, the company's board of directors authorized the repurchase of additional stock worth $9 billion."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,74,"Guidance
For the first quarter of 2019, total revenue growth rate is projected to decline mid-single digit percentage (on a constant currency basis) compared with the fourth-quarter growth rate."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,75,Facebook also expects that revenue growth rates will continue to decline sequentially throughout 2019 on a constant-currency basis.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,76,"Moreover, 2019 total expenses will grow approximately 40-50% more than 2018."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,77,"Capital expenditures outlook reiterated at $18-$20 billion, primarily due to continued large investment in building data centers."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,78,"Conclusion
Facebook report ed impressive fourth-quarter 2018 results, driven by solid ad revenues that benefited from impression growth on both Instagram Stories and Feed."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,79,"However, only Instagram Stories is now expected to be the key catalyst for impression growth in 2019."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,80,"Moreover, Facebook needs to improve ad pricing to drive top-line growth."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,81,"Further, Facebook's plan to introduce commerce in Instagram is expected to be a major growth driver."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,82,"Moreover, the company's plan to integrate messaging apps - WhatsApp, Instagram, and Messenger - is expected to take time (not before 2020)."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,83,Zuckerberg believes that the integration will boost user experience by making the services more secure through end-to-end encryption.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,84,"However, uncertain microenvironment due to Brexit and the U.S. shutdown is a headwind."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,85,"Additionally, continued mix shift toward Stories is expected to hurt ARPU."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,86,"Moreover, aggressive investments into security and innovation on AR/VR and AI technologies are expected to negatively impact profits in 2019."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,87,"Zacks Rank & Key Pick
Currently, Facebook carries a Zacks Rank #3 (Hold)."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,88,"Twitter TWTR , ASGN Inc."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,89,ASGN and Wix.com WIX are better-ranked stocks in the broader computer and technology sector.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,90,All the three stocks sport a Zacks Rank #1 (Strong Buy).
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,91,You can see the complete list of today's Zacks #1 Rank stocks here.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,92,"Twitter, ASGN and Wix.com are set to report quarterly results on Feb 7, 13 and 20, respectively."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,93,Looking for Stocks with Skyrocketing Upside?
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,94,Zacks has just released a Special Report on the booming investment opportunities of legal marijuana.
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,95,"Ignited by new referendums and legislation, this industry is expected to blast from an already robust $6.7 billion to $20.2 billion in 2021."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,96,"Early investors stand to make a killing, but you have to be ready to act and know just where to look."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,97,"See the pot trades we're targeting>>
Want the latest recommendations from Zacks Investment Research?"
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,98,"Today, you can download 7 Best Stocks for the Next 30 Days."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,99,"Click to get this free report
Facebook, Inc. (FB): Get Free Report
Twitter, Inc. (TWTR): Get Free Report
Wix.com Ltd. (WIX): Free Stock Analysis Report
ASGN Incorporated (ASGN): Free Stock Analysis Report
To read this article on Zacks.com click here."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,100,"Zacks Investment Research
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
6,"Facebook (FB) Q4 Earnings Beat Estimates, Ad Revenues Up Y/Y",2019-01-31 00:00:00 UTC,101,"The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,1,"Meta Platforms (META) ended the recent trading session at $333.17, demonstrating a -0.47% swing from the preceding day's closing price."
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,2,This move lagged the S&P 500's daily gain of 0.27%.
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,3,"At the same time, the Dow added 0.43%, and the tech-heavy Nasdaq gained 0.19%."
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,4,"Coming into today, shares of the social media company had gained 0.61% in the past month."
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,5,"In that same time, the Computer and Technology sector gained 5.93%, while the S&P 500 gained 6.94%."
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,6,Analysts and investors alike will be keeping a close eye on the performance of Meta Platforms in its upcoming earnings disclosure.
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,7,"The company is predicted to post an EPS of $4.77, indicating a 59% growth compared to the equivalent quarter last year."
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,8,"Our most recent consensus estimate is calling for quarterly revenue of $38.66 billion, up 20.2% from the year-ago period."
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,9,"For the full year, the Zacks Consensus Estimates project earnings of $14.32 per share and a revenue of $133.4 billion, demonstrating changes of +45.68% and +14.4%, respectively, from the preceding year."
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,10,Investors might also notice recent changes to analyst estimates for Meta Platforms.
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,11,Recent revisions tend to reflect the latest near-term business trends.
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,12,"As a result, upbeat changes in estimates indicate analysts' favorable outlook on the company's business health and profitability."
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,13,Empirical research indicates that these revisions in estimates have a direct correlation with impending stock price performance.
7,Meta Platforms (META) Stock Dips While Market Gains: Key Facts,2023-12-11 00:00:00 UTC,14,Investors can capitalize on this by using the Zacks Rank.
